application_id,click_id,click_id_type,click_id_source,bucket,bucket_detail,category,subcategory,attribution,approved,funded,production_value,lifetime_value,product_family,report_completion_timestamp
1049883,IwY2xjawPCnURleHRuA2FlbQEwAGFkaWQAAAZP5V3ub3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHsNqLxAAUKQ6qTS29TpUE1QmhkVJeDyLyEEx6alX0LRtPmVaoW-3kRFugFof_aem_rlZYFaIwAdGCqJtkOSlOxw,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_kraken/6937163033591/{{ad_name}}/mr-5065,1,1,10000.0,4900.0,Credit Card,2026-01-01 00:24:25.000
213237,0AAAABB9wW7NVXW9e4lP8uXxLA4pyv2ts6,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,1,1,1100.0,1500.0,Xpress App,2026-01-01 20:15:53.000
213243,0AAAABB9wW7N99Ba1MTIhtWGt6MQPDKN32,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_locations/credit union bremerton/mr-5116/campaign id: 23238626389,0,0,0.0,0.0,Xpress App,2026-01-01 21:49:24.000
213247,0AAAABB9wW7MZSDRJ7lDbI9JtRqU7p4mzd,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/online banking/mr-5116/campaign id: 23238626386,0,0,0.0,0.0,Xpress App,2026-01-01 22:09:36.000
1050031,0AAAABB9wW7NP8SxFkB28OCsQ04vMSvuDg,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,15000.0,3900.0,Personal Loan,2026-01-01 22:26:20.000
213250,0AAAABB9wW7NHrFckXUK7AmGXKkexveABN,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap federal credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-01-01 23:09:08.000
213251,0AAAABB9wW7OH72z30PY0vVu65roAGWOeY,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_business_-_non-brand/business banking/mr-5116/campaign id: 23278396982,0,0,0.0,0.0,Xpress App,2026-01-01 23:52:27.000
213262,CloKCQiA09jKBhDlARJJAIyhXaHJPoQcPnRpJsROL4lhxQ-7Wewwev6NxcniIxaKPLj7sM6wtFZtz38Zq1v1_kUEPn_0ArjhnPgbIaPzePtliaKdHmpEWxoCIag,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,0,0,0.0,0.0,Xpress App,2026-01-02 03:40:28.000
1050109,IwY2xjawPDAEBleHRuA2FlbQEwAGFkaWQAAAZP5V0ox3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHloUDf3IBb3NMo0CN4kaKu_3Yj-Jl6GELbcacHM-J1nSzKfrBoq0HOq23Dig_aem_cbcsuV10_lroZrhdDM71bQ,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_kraken/6937163033591/{{ad_name}}/mr-5065,1,1,3000.0,780.0,Personal Loan,2026-01-02 17:44:43.000
1050110,ddd2d915d5d7171c50b2b03399f5ed7c,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Personal Loan,2026-01-02 17:47:32.000
1050133,0AAAABB9wW7PfRKPAzg0Vb-cnQR6bAbz37,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Vehicle Loan,2026-01-02 18:57:33.000
213295,0AAAABB9wW7MeD9XLDGvFxn2kzG7pCN5R8,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/best cd rates/mr-5116/campaign id: 23238626386,1,1,500.0,1500.0,Xpress App,2026-01-02 20:13:51.000
1050237,0AAAABB9wW7MXvSpJD9LYpA0-rL8PvK0Px,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Vehicle Loan,2026-01-02 22:39:45.000
213334,CloKCQiA09jKBhDlARJJAIyhXaHJPoQcPnRpJsROL4lhxQ-7Wewwev6NxcniIxaKPLj7sM6wtFZtz38Zq1v1_kUEPn_0ArjhnPgbIaPzePtliaKdHmpEWxoCIag,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,1,1,25.0,1500.0,Xpress App,2026-01-02 23:24:42.000
213333,CloKCQiA09jKBhDlARJJAIyhXaHJPoQcPnRpJsROL4lhxQ-7Wewwev6NxcniIxaKPLj7sM6wtFZtz38Zq1v1_kUEPn_0ArjhnPgbIaPzePtliaKdHmpEWxoCIag,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,1,1,25.0,1500.0,Xpress App,2026-01-02 23:32:06.000
1050291,0AAAABB9wW7MXvSpJD9LYpA0-rL8PvK0Px,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Vehicle Loan,2026-01-02 23:48:25.000
1050417,CloKCQiA09jKBhDlARJJAIyhXaHJPoQcPnRpJsROL4lhxQ-7Wewwev6NxcniIxaKPLj7sM6wtFZtz38Zq1v1_kUEPn_0ArjhnPgbIaPzePtliaKdHmpEWxoCIag,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,0,0,0.0,0.0,Vehicle Loan,2026-01-03 06:57:46.000
213369,0AAAABB9wW7NNbdq8hjPJ-Y5h76ZRlDyd9,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/online banking/mr-5116/campaign id: 23238626386,0,0,0.0,0.0,Xpress App,2026-01-03 16:57:43.000
213380,CloKCQiAsNPKBhC9ARJJAHVb43GdTN8FRJH2y9C7VP-HRqQljcorhTT1HhUWK-mTEums4L-hz_2N5q2WpMiyK_5ttlFdubr4TNKddqf_rRo0XX-Nk7tBdhoCy6s,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,1,1,25.0,1500.0,Xpress App,2026-01-03 18:06:35.000
1050462,0AAAABB9wW7Miuj7HqyjsrTLLPQGEo9Svz,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/credit union/mr-5116/campaign id: 23238626386,0,0,0.0,0.0,Personal Loan,2026-01-03 19:40:57.000
1050534,0AAAABB9wW7PTPknwFmdniQtz5jnFf14zU,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,100000.0,36000.0,Home Equity Loan,2026-01-03 21:32:38.000
1050539,d10aa2e648811c305fbccbbfc2ce045f,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Personal Loan,2026-01-03 21:37:56.000
1050697,fa5882469f51177d4934eb1f131b3e03,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,21000.0,5460.0,Personal Loan,2026-01-04 01:44:50.000
1050712,IwY2xjawPGAf9leHRuA2FlbQEwAGFkaWQAAAZP5V1wp3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHlgk40hEjPMoMwqtcA1YTwQXiLjVdf0URmsnNU3D5SIDA_3XEXWVmqWVzb_p_aem_SxghEz0AmIzdf9w0nkMQpw,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_kraken/6937163033791/{{ad_name}}/mr-5065,0,0,0.0,0.0,Credit Card,2026-01-04 02:09:54.000
213404,0AAAABB9wW7PngzRh6dirz6o7lq01_9koo,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,0,0,0.0,0.0,Xpress App,2026-01-04 03:27:35.000
1050745,0AAAABB9wW7MDYvtPOFxC04x8DVKqR206Z,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Vehicle Loan,2026-01-04 10:59:36.000
1050749,0AAAABB9wW7N7OHNKyQz8o5AwE2g5xUHS2,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Vehicle Loan,2026-01-04 16:07:07.000
1050754,0AAAABB9wW7PYL_Efm07vxefVwk11YynuE,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,9488.37,1328.3718000000003,Vehicle Loan,2026-01-04 17:02:01.000
1050756,1cfb3ae9dec91f3f816b53b343c48a51,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand_-_locations/kitsap bank,1,0,0.0,0.0,Vehicle Loan,2026-01-04 17:14:42.000
1050759,0AAAABB9wW7Mr9D2tZOCTlKJUgBRVqXcTw,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,1,0,0.0,0.0,Vehicle Loan,2026-01-04 18:10:00.000
1050774,0AAAABB9wW7N7OHNKyQz8o5AwE2g5xUHS2,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Personal Loan,2026-01-04 20:04:38.000
1050811,0AAAABB9wW7PYL_Efm07vxefVwk11YynuE,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Vehicle Loan,2026-01-04 21:16:53.000
213410,0AAAABB9wW7N7OHNKyQz8o5AwE2g5xUHS2,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-01-04 22:43:50.000
1050853,e4a3aa43d9d51689402ac319316f9e52,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand_-_locations/kitsap bank,1,1,24881.7,3483.438000000001,Vehicle Loan,2026-01-04 22:50:31.000
1050925,0AAAABB9wW7MXvSpJD9LYpA0-rL8PvK0Px,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,10000.0,2600.0,Personal Loan,2026-01-05 02:03:52.000
1050949,3dc8754499ee15eea3ae1c1ffdfdd7a7,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Personal Loan,2026-01-05 07:31:03.000
1050952,3dc8754499ee15eea3ae1c1ffdfdd7a7,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,0,0.0,0.0,Personal Loan,2026-01-05 07:54:03.000
1050960,0AAAABB9wW7M3lhLQzhb2brHXhlLp7f9E0,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_locations/credit union near me/mr-5116/campaign id: 23238626389,0,0,0.0,0.0,Credit Card,2026-01-05 12:24:53.000
213420,0AAAABB9wW7NxPHGIRUZ_ZiownECzqMf_2,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_clallam/best cd rates/mr-5191/campaign id: 23371442105,0,0,0.0,0.0,Xpress App,2026-01-05 16:51:29.000
213450,0AAAABB9wW7M0nWucBhrnIMrLTdHYUa_B6,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-01-05 20:06:23.000
213463,0AAAABB9wW7PCbhdmgTSXb7D7rCKePQLe2,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-01-05 21:18:19.000
213467,0AAAABB9wW7MDYvtPOFxC04x8DVKqR206Z,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,1,0,0.0,0.0,Xpress App,2026-01-05 21:37:27.000
1051066,IwY2xjawPHfaRhZGlkAAAGT-VdKMdzcnRjBmFwcF9pZA8yNDU3OTA4MTg5NTU4NjgAAR4CIUuuIo3pNN-tfHWEPaQj33WG7G8sj8MH1zSOqkVqlpMFiQGEEu8PqscXRw,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_kraken/6937163033591/{{ad_name}}/mr-5065,0,0,0.0,0.0,Personal Loan,2026-01-05 21:57:29.000
1051181,0AAAABB9wW7MLJ4msr9E73-wP5dfYiIwkX,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_dg_-_clallam/mr-5191/campaign id: 23355881198,1,0,0.0,0.0,Vehicle Loan,2026-01-06 00:55:30.000
213496,0AAAABB9wW7PE9F4mpfDHDyNwr_VdsienP,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_business_-_brand/kitsap credit union business/mr-5116/campaign id: 23282664394,0,0,0.0,0.0,Xpress App,2026-01-06 04:47:56.000
1051261,0AAAABB9wW7NP8SxFkB28OCsQ04vMSvuDg,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Credit Card,2026-01-06 05:45:33.000
1051269,0AAAABB9wW7MUd6Q-0NAqE1jea4LZVjlXT,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union banking/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Vehicle Loan,2026-01-06 06:35:20.000
213502,0AAAABB9wW7MvlXN-PcomwAw-NFfKkvH6-,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Xpress App,2026-01-06 16:04:57.000
1051273,IwY2xjawPFYeBleHRuA2FlbQEwAGFkaWQAAAZP5V5mv3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHgx03r4JOXnzriR1Xe75d56jg05lJRk-u2h_DotMv-f0EHzP8RTQxXriyspk_aem_q1swKw5JZPgcqXjeK-0sMg,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_kraken/6937163033791/{{ad_name}}/mr-5065,1,1,15000.0,3900.0,Personal Loan,2026-01-06 16:39:19.000
1051298,0AAAABB9wW7MUd6Q-0NAqE1jea4LZVjlXT,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union rates/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Vehicle Loan,2026-01-06 18:24:06.000
1051320,a423763d3f6b1019122c1f605b6070be,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap community credit union,0,0,0.0,0.0,Personal Loan,2026-01-06 19:42:14.000
213540,CloKCQiAsNPKBhC9ARJJAHVb43H28DSfFTeNYyrWiKISw3AIjLkhRZeDNvJ47rL1u4yW32BlTksfN1Zw97yEJXIV27I4hE9c2dNbcV121vmE2XS0LCOBchoCWRs,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,0,0,0.0,0.0,Xpress App,2026-01-06 20:00:19.000
213584,0AAAABB9wW7ObZCgwE0sJChNu7MLkUdU1x,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Xpress App,2026-01-06 23:50:01.000
1051436,0AAAABB9wW7PngzRh6dirz6o7lq01_9koo,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,0,0,0.0,0.0,Personal Loan,2026-01-07 00:25:22.000
213610,0AAAABB9wW7PngzRh6dirz6o7lq01_9koo,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,1,1,25.0,1500.0,Xpress App,2026-01-07 07:39:11.000
213617,9c99d0ec24d71f7a1366b9bacef6e1a1,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand_-_locations/poulsbo bank,1,1,50.0,1500.0,Xpress App,2026-01-07 17:12:03.000
1051557,ClkKCAiAmePKBhAgEkkAYUdBEGwMAAXQZ5THNo2F1VEGwFVL9sa-OhqibtuuXvTDMuGZ-m7aSfysT4MGSPB5dg7nr94wPy6NgbccOOL_T27MyWJjVDTTGgLwxQ,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,YouTube,utm: youtube/video/kcu_-_yt_-_awa/mr-5116,1,0,0.0,0.0,Vehicle Loan,2026-01-07 17:57:22.000
213636,IwY2xjawPKTUZleHRuA2FlbQEwAGFkaWQAAAZP5V3ub3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHvuuhTHnooMytJ-JrCrsLllUePLIkzz8MghaM7k0Tk27jmnfkWWuz73bHZzD_aem_sNdUP1hpOu0VW_A5st1WIA,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_kraken/6937163033591/{{ad_name}}/mr-5065,0,0,0.0,0.0,Xpress App,2026-01-07 18:31:21.000
1051598,acf7285339c2100e3d18410d9731a1de,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union bremerton,1,0,0.0,0.0,Home Equity Loan,2026-01-07 19:38:11.000
213673,0AAAABB9wW7PYE2vshXQD9ZgW7EdhPyIsY,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_business_-_non-brand/banking small business/mr-5116/campaign id: 23278396982,1,1,100.0,1500.0,Xpress App,2026-01-07 22:08:57.000
213690,CloKCQiAsNPKBhC9ARJJAHVb43H28DSfFTeNYyrWiKISw3AIjLkhRZeDNvJ47rL1u4yW32BlTksfN1Zw97yEJXIV27I4hE9c2dNbcV121vmE2XS0LCOBchoCWRs,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,1,1,2500.0,1500.0,Xpress App,2026-01-07 23:23:39.000
1051833,0AAAABB9wW7O4WwQ228AM7QDfM_fdvq_Iw,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_locations/kitsap county credit union/mr-5116/campaign id: 23238626389,1,1,1250.0,612.5,Credit Card,2026-01-08 03:20:20.000
213729,0AAAABB9wW7ODPPYT5Dbdh2G8CrgH3YgfK,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-01-08 16:48:28.000
213753,0AAAABB9wW7NBj97oWCUcbjfMKheHXJMco,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,50.0,1500.0,Xpress App,2026-01-08 19:19:52.000
213757,0AAAABB9wW7O6e-COT-YFnSUEGky-6H6CL,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/online account opening/mr-5116/campaign id: 23238626386,1,0,0.0,0.0,Xpress App,2026-01-08 19:35:43.000
213786,0AAAABB9wW7NUeaxuSz_uLHQgIDtccK7ij,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Xpress App,2026-01-08 23:16:05.000
213835,CjwKCAjw1ICZBhAzEiwAFfvFhBdE7sZUxle9QudxodSTxUt9fOH7ohLxMthksvwPMkwmYr3w-4XrJxoCO1IQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: marketing team/cpc,1,1,2025.0,1500.0,Xpress App,2026-01-09 17:43:33.000
213841,0AAAABB9wW7NnumJ6CuYB4pU9mtqQ85bL1,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_locations/kitsap county credit union/mr-5116/campaign id: 23238626389,0,0,0.0,0.0,Xpress App,2026-01-09 18:00:03.000
213845,0AAAABB9wW7PngzRh6dirz6o7lq01_9koo,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,0,0,0.0,0.0,Xpress App,2026-01-09 18:22:19.000
213852,9a908ff04f9118d115d0e691041856fc,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,120.0,1500.0,Xpress App,2026-01-09 18:51:18.000
1052153,0AAAABB9wW7NQviM1TBZeI_hx5xZddcvw4,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Vehicle Loan,2026-01-09 19:12:21.000
213860,0AAAABB9wW7P7sx2yOPKh5aWWpsJMU8qHo,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/credit union/mr-5116/campaign id: 23238626386,0,0,0.0,0.0,Xpress App,2026-01-09 19:19:14.000
213906,d620fc04c4f11c6843f8956547bd7dfe,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand_-_locations/credit union port townsend,0,0,0.0,0.0,Xpress App,2026-01-09 23:03:48.000
213932,IwY2xjawPOYRBleHRuA2FlbQIxMABicmlkETFsQTVRRmp5MndiRGpQcFNqc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgYbbzqR5XESuQD7wH1gqA_Hbou11j-UfSAc-RVP2YB0IwkuJ7tJWAhlo5sB_aem_v5ubaT0BBlAPs-1SJX4AEQ,fbclid,fbclid,A_wrong_click_id_type,fbclid,Organic,Meta,undifferentiated paid facebook: /personal/certificatespecial/,1,0,0.0,0.0,Xpress App,2026-01-10 01:10:49.000
213934,71a252eeb95310fed0863b8f26ece8ac,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand_-_locations/kitsap bank,0,0,0.0,0.0,Xpress App,2026-01-13 17:34:54.000
213935,CloKCQiAsNPKBhC9ARJJAHVb43H28DSfFTeNYyrWiKISw3AIjLkhRZeDNvJ47rL1u4yW32BlTksfN1Zw97yEJXIV27I4hE9c2dNbcV121vmE2XS0LCOBchoCWRs,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,YouTube,utm: youtube/video/pmkt_power-play-give-a-way_mr-5065/mr-5065,1,1,25.0,1500.0,Xpress App,2026-01-10 02:18:26.000
1052374,0AAAABB9wW7Okull6QJvTDJEBx0NXwjKXb,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,YouTube,utm: youtube/video/kcu_-_yt_-_awa/mr-5116,1,1,2300.0,1127.0,Credit Card,2026-01-10 09:33:59.000
213952,0AAAABB9wW7O0XNKdfO-JxnOoItHhsvPK2,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Xpress App,2026-01-10 17:49:16.000
1052452,bf0628929fc01c5414cc41f033adc6d5,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Personal Loan,2026-01-10 19:49:31.000
213970,0AAAABB9wW7OHX7ISlltjiNJ3D-ZwEXG-W,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_clallam/online banking/mr-5191/campaign id: 23371442105,0,0,0.0,0.0,Xpress App,2026-01-10 20:05:50.000
213978,0AAAABB9wW7O0XNKdfO-JxnOoItHhsvPK2,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Xpress App,2026-01-10 21:17:46.000
213984,9b7c82527c9010551e09eb30aaa09fe3,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Xpress App,2026-01-10 23:08:51.000
213986,b235df55764c12f20a4eb637a4a91e50,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,125.0,1500.0,Xpress App,2026-01-10 23:26:14.000
